episode_index,dataset_from_index,dataset_to_index,length,task,official_env,fully_within_single_scene,overlap_frames
16417,984077,984142,65,move_slider_right: push the door to the right,C,True,"{""C"": 65}"
16418,984142,984177,35,place_in_slider: put the block in the sliding cabinet,C,True,"{""C"": 35}"
16419,984177,984242,65,close_drawer: go close the drawer,C,True,"{""C"": 65}"
16420,984242,984307,65,push_into_drawer: sweep the object into the drawer,C,True,"{""C"": 65}"
16421,984307,984372,65,close_drawer: go close the drawer,C,True,"{""C"": 65}"
16422,984372,984413,41,place_in_drawer: place the object in the drawer,C,True,"{""C"": 41}"
16423,984413,984456,43,place_in_drawer: put the object in the drawer,C,True,"{""C"": 43}"
16424,984456,984521,65,close_drawer: push the handle of the drawer,C,True,"{""C"": 65}"
16425,984521,984586,65,move_slider_right: push the sliding door to the right,C,True,"{""C"": 65}"
16426,984586,984651,65,close_drawer: push the drawer,C,True,"{""C"": 65}"
16427,984651,984716,65,move_slider_left: slide the door all the way to the left,C,True,"{""C"": 65}"
16428,984716,984781,65,lift_red_block_slider: lift the red block lying on the shelf,C,True,"{""C"": 65}"
16429,984781,984846,65,lift_pink_block_slider: pick up the pink block from the sliding cabinet,C,True,"{""C"": 65}"
16430,984846,984911,65,lift_blue_block_slider: lift the blue block lying in the cabinet,C,True,"{""C"": 65}"
16431,984911,984949,38,close_drawer: go close the drawer,C,True,"{""C"": 38}"
16432,984949,984988,39,unstack_block: take off the stacked block,C,True,"{""C"": 39}"
16433,984988,985053,65,close_drawer: close the cabinet drawer,C,True,"{""C"": 65}"
16434,985053,985118,65,lift_red_block_table: pick up the red block,C,True,"{""C"": 65}"
16435,985118,985183,65,turn_on_lightbulb: move up the switch,C,True,"{""C"": 65}"
16436,985183,985248,65,push_blue_block_right: push the blue block towards the right,C,True,"{""C"": 65}"
16437,985248,985296,48,"lift_blue_block_table: grasp the blue block, then lift it up",C,True,"{""C"": 48}"
16438,985296,985361,65,rotate_pink_block_right: rotate right the pink block,C,True,"{""C"": 65}"
16439,985361,985426,65,lift_red_block_table: pick up the red block on the table,C,True,"{""C"": 65}"
16440,985426,985491,65,turn_off_led: toggle the button to turn off the led,C,True,"{""C"": 65}"
16441,985491,985556,65,lift_red_block_drawer: grasp the red block lying in the drawer,C,True,"{""C"": 65}"
16442,985556,985621,65,move_slider_right: grasp the door handle and slide the door to the right,C,True,"{""C"": 65}"
16443,985621,985686,65,move_slider_right: push the door to the right side,C,True,"{""C"": 65}"
16444,985686,985751,65,close_drawer: grasp the drawer handle and close it,C,True,"{""C"": 65}"
16445,985751,985798,47,rotate_blue_block_left: rotate left the blue block,C,True,"{""C"": 47}"
16446,985798,985863,65,move_slider_right: push the door to the right,C,True,"{""C"": 65}"
16447,985863,985928,65,lift_red_block_slider: grasp the red block lying in the sliding cabinet,C,True,"{""C"": 65}"
16448,985928,985965,37,place_in_drawer: place the object in the drawer,C,True,"{""C"": 37}"
16449,985965,986030,65,"rotate_pink_block_left: grasp the pink block, then turn it left",C,True,"{""C"": 65}"
16450,986030,986095,65,turn_off_lightbulb: turn off the yellow light,C,True,"{""C"": 65}"
16451,986095,986160,65,turn_off_lightbulb: slide down the switch,C,True,"{""C"": 65}"
16452,986160,986197,37,place_in_slider: place the block in the sliding cabinet,C,True,"{""C"": 37}"
16453,986197,986262,65,turn_off_led: turn off the green light,C,True,"{""C"": 65}"
16454,986262,986327,65,lift_blue_block_drawer: grasp the blue block from the drawer,C,True,"{""C"": 65}"
16455,986327,986366,39,lift_blue_block_slider: in the slider grasp the blue block,C,True,"{""C"": 39}"
16456,986366,986431,65,turn_off_led: turn off the green light,C,True,"{""C"": 65}"
16457,986431,986470,39,place_in_drawer: place the object in the drawer,C,True,"{""C"": 39}"
16458,986470,986535,65,turn_off_led: push the button to turn off the led,C,True,"{""C"": 65}"
16459,986535,986574,39,lift_pink_block_drawer: go towards the pink block in the drawer and grasp it,C,True,"{""C"": 39}"
16460,986574,986609,35,place_in_slider: put the object in the sliding cabinet,C,True,"{""C"": 35}"
16461,986609,986674,65,turn_on_led: turn on the led,C,True,"{""C"": 65}"
16462,986674,986739,65,lift_red_block_drawer: grasp the red block in the drawer,C,True,"{""C"": 65}"
16463,986739,986804,65,turn_off_led: push the button to turn off the led,C,True,"{""C"": 65}"
16464,986804,986851,47,push_blue_block_right: slide the blue block towards the right,C,True,"{""C"": 47}"
16465,986851,986916,65,lift_red_block_table: grasp the red block and lift it up,C,True,"{""C"": 65}"
16466,986916,986981,65,close_drawer: grasp the handle of the drawer and close it,C,True,"{""C"": 65}"
16467,986981,987046,65,push_into_drawer: push the object into the drawer,C,True,"{""C"": 65}"
16468,987046,987091,45,lift_red_block_slider: lift the red block lying in the cabinet,C,True,"{""C"": 45}"
16469,987091,987132,41,rotate_red_block_left: take the red block and turn it left,C,True,"{""C"": 41}"
16470,987132,987197,65,stack_block: stack the block on top of another block,C,True,"{""C"": 65}"
16471,987197,987240,43,place_in_drawer: put the grasped object in the drawer,C,True,"{""C"": 43}"
16472,987240,987286,46,place_in_slider: place the block in the sliding cabinet,C,True,"{""C"": 46}"
16473,987286,987351,65,lift_red_block_drawer: pick up the red block lying in the drawer,C,True,"{""C"": 65}"
16474,987351,987416,65,lift_red_block_slider: grasp the red block lying on the shelf,C,True,"{""C"": 65}"
16475,987416,987452,36,place_in_slider: place the grasped object in the sliding cabinet,C,True,"{""C"": 36}"
16476,987452,987517,65,lift_red_block_drawer: go towards the red block in the drawer and grasp it,C,True,"{""C"": 65}"
16477,987517,987582,65,"lift_red_block_table: grasp the red block on the table, then lift it up",C,True,"{""C"": 65}"
16478,987582,987626,44,place_in_slider: place the grasped object in the slider,C,True,"{""C"": 44}"
16479,987626,987691,65,turn_off_led: turn off the green light,C,True,"{""C"": 65}"
16480,987691,987756,65,lift_pink_block_slider: lift the pink block lying in the cabinet,C,True,"{""C"": 65}"
16481,987756,987821,65,lift_blue_block_table: grasp the blue block and lift it up,C,True,"{""C"": 65}"
16482,987821,987886,65,open_drawer: pull the handle of the drawer,C,True,"{""C"": 65}"
16483,987886,987951,65,"move_slider_right: slide the door to the right, then let it go",C,True,"{""C"": 65}"
16484,987951,988016,65,place_in_drawer: move to the drawer and store the object,C,True,"{""C"": 65}"
16485,988016,988081,65,move_slider_right: push the sliding door to the right,C,True,"{""C"": 65}"
16486,988081,988146,65,lift_red_block_table: lift the red block,C,True,"{""C"": 65}"
16487,988146,988193,47,place_in_drawer: store the object in the drawer,C,True,"{""C"": 47}"
16488,988193,988258,65,push_red_block_right: push right the red block,C,True,"{""C"": 65}"
16489,988258,988301,43,turn_on_led: turn on the green light,C,True,"{""C"": 43}"
16490,988301,988366,65,rotate_red_block_left: grasp the red block and rotate it left,C,True,"{""C"": 65}"
16491,988366,988404,38,place_in_slider: place the object in the slider,C,True,"{""C"": 38}"
16492,988404,988469,65,turn_on_led: push down the button to turn on the led,C,True,"{""C"": 65}"
16493,988469,988534,65,"move_slider_right: grasp the door handle, then move the door to the right",C,True,"{""C"": 65}"
16494,988534,988599,65,stack_block: place the grasped block on top of another block,C,True,"{""C"": 65}"
16495,988599,988664,65,move_slider_right: slide the door all the way to the right,C,True,"{""C"": 65}"
16496,988664,988703,39,place_in_drawer: place the block in the drawer,C,True,"{""C"": 39}"
16497,988703,988768,65,turn_off_led: turn off the led,C,True,"{""C"": 65}"
16498,988768,988833,65,rotate_pink_block_left: take the pink block and rotate it left,C,True,"{""C"": 65}"
16499,988833,988898,65,push_red_block_left: slide left the red block,C,True,"{""C"": 65}"
16500,988898,988963,65,rotate_pink_block_right: rotate the pink block 90 degrees to the right,C,True,"{""C"": 65}"
16501,988963,989028,65,lift_blue_block_slider: lift the blue block lying in the cabinet,C,True,"{""C"": 65}"
16502,989028,989093,65,"lift_red_block_table: grasp the red block, then lift it up",C,True,"{""C"": 65}"
16503,989093,989158,65,push_into_drawer: slide the block into the drawer,C,True,"{""C"": 65}"
16504,989158,989223,65,lift_red_block_table: grasp the red block and lift it up,C,True,"{""C"": 65}"
16505,989223,989288,65,lift_red_block_drawer: pick up the red block in the drawer,C,True,"{""C"": 65}"
16506,989288,989325,37,place_in_slider: place the block in the slider,C,True,"{""C"": 37}"
16507,989325,989390,65,push_red_block_right: go slide the red block to the right,C,True,"{""C"": 65}"
16508,989390,989425,35,place_in_slider: put it in the slider,C,True,"{""C"": 35}"
16509,989425,989490,65,rotate_blue_block_left: take the blue block and turn it left,C,True,"{""C"": 65}"
16510,989490,989524,34,place_in_slider: place the object in the slider,C,True,"{""C"": 34}"
16511,989524,989589,65,"move_slider_right: grasp the door handle, then move the door to the right",C,True,"{""C"": 65}"
16512,989589,989654,65,open_drawer: open the drawer,C,True,"{""C"": 65}"
16513,989654,989719,65,lift_blue_block_drawer: pick up the blue block in the drawer,C,True,"{""C"": 65}"
16514,989719,989758,39,place_in_drawer: store the object in the drawer,C,True,"{""C"": 39}"
16515,989758,989823,65,push_into_drawer: slide the block into the drawer,C,True,"{""C"": 65}"
16516,989823,989888,65,lift_pink_block_drawer: grasp the pink block from the drawer,C,True,"{""C"": 65}"
16517,989888,989953,65,lift_red_block_drawer: pick up the red block lying in the drawer,C,True,"{""C"": 65}"
16518,989953,990002,49,rotate_pink_block_right: rotate the pink block to the right,C,True,"{""C"": 49}"
16519,990002,990067,65,unstack_block: take off the stacked block,C,True,"{""C"": 65}"
16520,990067,990132,65,lift_blue_block_slider: lift the blue block lying in the sliding cabinet,C,True,"{""C"": 65}"
16521,990132,990171,39,stack_block: put the grasped block on top of a block,C,True,"{""C"": 39}"
16522,990171,990236,65,lift_pink_block_drawer: pick up the pink block from the drawer,C,True,"{""C"": 65}"
16523,990236,990301,65,open_drawer: open the cabinet drawer,C,True,"{""C"": 65}"
16524,990301,990340,39,place_in_slider: place the block in the cabinet,C,True,"{""C"": 39}"
16525,990340,990405,65,push_into_drawer: sweep the object into the drawer,C,True,"{""C"": 65}"
16526,990405,990470,65,place_in_slider: place the block in the slider,C,True,"{""C"": 65}"
16527,990470,990535,65,lift_pink_block_table: lift the pink block from the table,C,True,"{""C"": 65}"
16528,990535,990600,65,unstack_block: take off the stacked block,C,True,"{""C"": 65}"
16529,990600,990665,65,move_slider_right: move the door to the right side,C,True,"{""C"": 65}"
16530,990665,990730,65,lift_pink_block_drawer: lift the pink block lying in the drawer,C,True,"{""C"": 65}"
16531,990730,990795,65,open_drawer: grasp the drawer handle and open it,C,True,"{""C"": 65}"
16532,990795,990860,65,turn_off_led: turn off the led,C,True,"{""C"": 65}"
16533,990860,990925,65,"open_drawer: grasp the handle of the drawer, then open it",C,True,"{""C"": 65}"
16534,990925,990967,42,place_in_drawer: go towards the drawer and store the object,C,True,"{""C"": 42}"
16535,990967,991032,65,turn_off_lightbulb: toggle the light switch to turn off the yellow light,C,True,"{""C"": 65}"
16536,991032,991097,65,open_drawer: pull the handle of the drawer,C,True,"{""C"": 65}"
16537,991097,991162,65,turn_on_lightbulb: toggle the light switch to turn on the yellow light,C,True,"{""C"": 65}"
16538,991162,991227,65,push_into_drawer: slide the block into the drawer,C,True,"{""C"": 65}"
16539,991227,991292,65,push_pink_block_right: push right the pink block,C,True,"{""C"": 65}"
16540,991292,991327,35,place_in_drawer: put the grasped object in the drawer,C,True,"{""C"": 35}"
16541,991327,991366,39,place_in_slider: put the object in the cabinet,C,True,"{""C"": 39}"
16542,991366,991431,65,lift_pink_block_slider: lift the pink block lying in the slider,C,True,"{""C"": 65}"
16543,991431,991496,65,push_blue_block_right: go push the blue block to the right,C,True,"{""C"": 65}"
16544,991496,991545,49,lift_blue_block_slider: pick up the blue block in the sliding cabinet,C,True,"{""C"": 49}"
16545,991545,991610,65,close_drawer: grasp the drawer handle and close it,C,True,"{""C"": 65}"
16546,991610,991675,65,turn_on_led: turn on the led light,C,True,"{""C"": 65}"
16547,991675,991740,65,lift_pink_block_drawer: grasp the pink block from the drawer,C,True,"{""C"": 65}"
16548,991740,991805,65,lift_pink_block_table: pick up the pink block on the table,C,True,"{""C"": 65}"
16549,991805,991870,65,rotate_red_block_left: rotate the red block to the left,C,True,"{""C"": 65}"
16550,991870,991907,37,place_in_slider: put the grasped object in the slider,C,True,"{""C"": 37}"
16551,991907,991972,65,turn_off_lightbulb: move the light switch to turn off the light bulb,C,True,"{""C"": 65}"
16552,991972,992037,65,rotate_red_block_left: grasp the red block and turn it left,C,True,"{""C"": 65}"
16553,992037,992074,37,push_into_drawer: push the object into the drawer,C,True,"{""C"": 37}"
16554,992074,992139,65,rotate_pink_block_left: take the pink block and turn it left,C,True,"{""C"": 65}"
16555,992139,992204,65,rotate_red_block_left: rotate the red block 90 degrees to the left,C,True,"{""C"": 65}"
16556,992204,992269,65,lift_blue_block_drawer: go towards the blue block in the drawer and lift it,C,True,"{""C"": 65}"
16557,992269,992313,44,stack_block: stack blocks on top of each other,C,True,"{""C"": 44}"
16558,992313,992378,65,stack_block: stack blocks on top of each other,C,True,"{""C"": 65}"
16559,992378,992443,65,lift_red_block_table: lift the red block up,C,True,"{""C"": 65}"
16560,992443,992508,65,turn_off_led: push down the button to turn off the led light,C,True,"{""C"": 65}"
16561,992508,992573,65,turn_off_led: push the button to turn off the green light,C,True,"{""C"": 65}"
16562,992573,992638,65,stack_block: stack the object on top of another object,C,True,"{""C"": 65}"
16563,992638,992703,65,place_in_slider: put the grasped object in the cabinet,C,True,"{""C"": 65}"
16564,992703,992768,65,lift_pink_block_slider: in the cabinet grasp the pink block,C,True,"{""C"": 65}"
16565,992768,992833,65,turn_on_led: toggle the button to turn on the led light,C,True,"{""C"": 65}"
16566,992833,992898,65,turn_on_lightbulb: toggle the light switch to turn on the light bulb,C,True,"{""C"": 65}"
16567,992898,992963,65,"close_drawer: grasp the drawer handle, then close it",C,True,"{""C"": 65}"
