episode_index,length,dataset_from_index,dataset_to_index,original_frame_min,original_frame_max,official_env,fully_within_single_scene,env_counts,task_index
4123,65,246596,246661,966438,966502,C,True,"{""C"": 65}",95
4124,39,246661,246700,971107,971145,C,True,"{""C"": 39}",314
4125,65,246700,246765,1140405,1140469,C,True,"{""C"": 65}",364
4126,65,246765,246830,234452,234516,B,True,"{""B"": 65}",64
4127,35,246830,246865,786907,786941,C,True,"{""C"": 35}",366
4128,65,246865,246930,1677269,1677333,A,True,"{""A"": 65}",112
4129,65,246930,246995,849167,849231,C,True,"{""C"": 65}",304
4130,65,246995,247060,102890,102954,B,True,"{""B"": 65}",36
4131,39,247060,247099,281817,281855,B,True,"{""B"": 39}",339
4132,65,247099,247164,211570,211634,B,True,"{""B"": 65}",153
4133,65,247164,247229,21608,21672,B,True,"{""B"": 65}",301
4134,65,247229,247294,602705,602769,C,True,"{""C"": 65}",10
4135,35,247294,247329,1266341,1266375,A,True,"{""A"": 35}",145
4136,49,247329,247378,495736,495784,B,True,"{""B"": 49}",345
4137,65,247378,247443,1446959,1447023,A,True,"{""A"": 65}",80
4138,65,247443,247508,1431145,1431209,A,True,"{""A"": 65}",368
4139,65,247508,247573,639632,639696,C,True,"{""C"": 65}",12
4140,65,247573,247638,1792460,1792524,A,True,"{""A"": 65}",335
4141,65,247638,247703,603433,603497,C,True,"{""C"": 65}",19
4142,49,247703,247752,1647834,1647882,A,True,"{""A"": 49}",28
4143,65,247752,247817,1450009,1450073,A,True,"{""A"": 65}",343
4144,65,247817,247882,520546,520610,B,True,"{""B"": 65}",214
4145,65,247882,247947,69509,69573,B,True,"{""B"": 65}",16
4146,65,247947,248012,1006646,1006710,C,True,"{""C"": 65}",269
4147,65,248012,248077,552962,553026,B,True,"{""B"": 65}",304
4148,65,248077,248142,114907,114971,B,True,"{""B"": 65}",184
4149,65,248142,248207,222402,222466,B,True,"{""B"": 65}",173
4150,65,248207,248272,1520643,1520707,A,True,"{""A"": 65}",5
4151,65,248272,248337,669682,669746,C,True,"{""C"": 65}",29
4152,48,248337,248385,1751410,1751457,A,True,"{""A"": 48}",120
4153,65,248385,248450,1572002,1572066,A,True,"{""A"": 65}",4
4154,35,248450,248485,1016730,1016764,C,True,"{""C"": 35}",174
4155,37,248485,248522,1010685,1010721,C,True,"{""C"": 37}",65
4156,65,248522,248587,1159248,1159312,C,True,"{""C"": 65}",323
4157,65,248587,248652,190345,190409,B,True,"{""B"": 65}",95
4158,65,248652,248717,1653636,1653700,A,True,"{""A"": 65}",266
4159,65,248717,248782,408232,408296,B,True,"{""B"": 65}",194
4160,65,248782,248847,1380676,1380740,A,True,"{""A"": 65}",292
4161,65,248847,248912,238325,238389,B,True,"{""B"": 65}",75
4162,65,248912,248977,531663,531727,B,True,"{""B"": 65}",52
4163,65,248977,249042,834901,834965,C,True,"{""C"": 65}",136
4164,65,249042,249107,79097,79161,B,True,"{""B"": 65}",182
4165,42,249107,249149,181709,181750,B,True,"{""B"": 42}",336
4166,65,249149,249214,861644,861708,C,True,"{""C"": 65}",230
4167,65,249214,249279,1151619,1151683,C,True,"{""C"": 65}",377
4168,65,249279,249344,417438,417502,B,True,"{""B"": 65}",69
4169,65,249344,249409,1685237,1685301,A,True,"{""A"": 65}",123
4170,48,249409,249457,1465007,1465054,A,True,"{""A"": 48}",186
4171,43,249457,249500,426150,426192,B,True,"{""B"": 43}",175
4172,65,249500,249565,118579,118643,B,True,"{""B"": 65}",22
4173,34,249565,249599,57932,57965,B,True,"{""B"": 34}",123
4174,49,249599,249648,1408172,1408220,A,True,"{""A"": 49}",335
4175,65,249648,249713,607998,608062,C,True,"{""C"": 65}",343
4176,65,249713,249778,1511825,1511889,A,True,"{""A"": 65}",240
4177,65,249778,249843,1050304,1050368,C,True,"{""C"": 65}",117
4178,35,249843,249878,487523,487557,B,True,"{""B"": 35}",185
4179,65,249878,249943,386708,386772,B,True,"{""B"": 65}",348
4180,46,249943,249989,431912,431957,B,True,"{""B"": 46}",279
4181,65,249989,250054,580738,580802,B,True,"{""B"": 65}",26
4182,65,250054,250119,1676044,1676108,A,True,"{""A"": 65}",207
4183,65,250119,250184,1177450,1177514,C,True,"{""C"": 65}",299
4184,65,250184,250249,1233743,1233807,A,True,"{""A"": 65}",255
4185,65,250249,250314,1520266,1520330,A,True,"{""A"": 65}",70
4186,65,250314,250379,1037558,1037622,C,True,"{""C"": 65}",107
4187,65,250379,250444,81688,81752,B,True,"{""B"": 65}",26
4188,65,250444,250509,373409,373473,B,True,"{""B"": 65}",107
4189,65,250509,250574,1634810,1634874,A,True,"{""A"": 65}",80
4190,40,250574,250614,1026209,1026248,C,True,"{""C"": 40}",6
4191,65,250614,250679,912683,912747,C,True,"{""C"": 65}",107
4192,65,250679,250744,40234,40298,B,True,"{""B"": 65}",23
4193,65,250744,250809,1484883,1484947,A,True,"{""A"": 65}",88
4194,65,250809,250874,1236636,1236700,A,True,"{""A"": 65}",205
4195,34,250874,250908,471386,471419,B,True,"{""B"": 34}",27
4196,65,250908,250973,1111075,1111139,C,True,"{""C"": 65}",341
4197,49,250973,251022,1302681,1302729,A,True,"{""A"": 49}",185
4198,65,251022,251087,1327100,1327164,A,True,"{""A"": 65}",1
4199,65,251087,251152,1750002,1750066,A,True,"{""A"": 65}",335
4200,65,251152,251217,1522175,1522239,A,True,"{""A"": 65}",198
4201,65,251217,251282,1408960,1409024,A,True,"{""A"": 65}",179
4202,65,251282,251347,779454,779518,C,True,"{""C"": 65}",338
4203,65,251347,251412,95789,95853,B,True,"{""B"": 65}",200
4204,65,251412,251477,1518520,1518584,A,True,"{""A"": 65}",323
4205,65,251477,251542,1410257,1410321,A,True,"{""A"": 65}",124
4206,65,251542,251607,361467,361531,B,True,"{""B"": 65}",256
4207,65,251607,251672,964479,964543,C,True,"{""C"": 65}",296
4208,65,251672,251737,389020,389084,B,True,"{""B"": 65}",295
4209,65,251737,251802,710062,710126,C,True,"{""C"": 65}",100
4210,65,251802,251867,493517,493581,B,True,"{""B"": 65}",349
4211,65,251867,251932,1501035,1501099,A,True,"{""A"": 65}",159
4212,65,251932,251997,759697,759761,C,True,"{""C"": 65}",6
4213,65,251997,252062,85605,85669,B,True,"{""B"": 65}",374
4214,65,252062,252127,453678,453742,B,True,"{""B"": 65}",325
4215,65,252127,252192,1547640,1547704,A,True,"{""A"": 65}",6
4216,65,252192,252257,1749649,1749713,A,True,"{""A"": 65}",326
4217,65,252257,252322,127113,127177,B,True,"{""B"": 65}",12
4218,65,252322,252387,1531280,1531344,A,True,"{""A"": 65}",201
4219,65,252387,252452,1646045,1646109,A,True,"{""A"": 65}",373
4220,65,252452,252517,627905,627969,C,True,"{""C"": 65}",311
4221,65,252517,252582,1794214,1794278,A,True,"{""A"": 65}",71
4222,65,252582,252647,1782827,1782891,A,True,"{""A"": 65}",94
4223,65,252647,252712,1351202,1351266,A,True,"{""A"": 65}",213
4224,65,252712,252777,1205350,1205414,A,True,"{""A"": 65}",173
4225,65,252777,252842,168894,168958,B,True,"{""B"": 65}",211
4226,65,252842,252907,263961,264025,B,True,"{""B"": 65}",109
4227,65,252907,252972,1189609,1189673,C,True,"{""C"": 65}",134
4228,65,252972,253037,1676152,1676216,A,True,"{""A"": 65}",58
4229,42,253037,253079,470786,470827,B,True,"{""B"": 42}",190
4230,65,253079,253144,962274,962338,C,True,"{""C"": 65}",193
4231,65,253144,253209,1605873,1605937,A,True,"{""A"": 65}",275
4232,65,253209,253274,980298,980362,C,True,"{""C"": 65}",141
4233,65,253274,253339,1747217,1747281,A,True,"{""A"": 65}",184
4234,65,253339,253404,741395,741459,C,True,"{""C"": 65}",6
4235,37,253404,253441,309512,309548,B,True,"{""B"": 37}",53
4236,35,253441,253476,1093601,1093635,C,True,"{""C"": 35}",53
4237,65,253476,253541,1462320,1462384,A,True,"{""A"": 65}",127
4238,65,253541,253606,939588,939652,C,True,"{""C"": 65}",53
4239,65,253606,253671,484639,484703,B,True,"{""B"": 65}",227
4240,65,253671,253736,157008,157072,B,True,"{""B"": 65}",277
4241,65,253736,253801,1686334,1686398,A,True,"{""A"": 65}",356
4242,65,253801,253866,1303436,1303500,A,True,"{""A"": 65}",230
4243,65,253866,253931,1781472,1781536,A,True,"{""A"": 65}",172
4244,65,253931,253996,971926,971990,C,True,"{""C"": 65}",38
4245,65,253996,254061,1077539,1077603,C,True,"{""C"": 65}",183
4246,65,254061,254126,718809,718873,C,True,"{""C"": 65}",22
4247,65,254126,254191,1666313,1666377,A,True,"{""A"": 65}",34
4248,65,254191,254256,1641112,1641176,A,True,"{""A"": 65}",376
4249,35,254256,254291,1109979,1110013,C,True,"{""C"": 35}",267
4250,65,254291,254356,473715,473779,B,True,"{""B"": 65}",255
4251,65,254356,254421,1779408,1779472,A,True,"{""A"": 65}",136
4252,47,254421,254468,757274,757320,C,True,"{""C"": 47}",178
4253,65,254468,254533,1086454,1086518,C,True,"{""C"": 65}",193
4254,65,254533,254598,31216,31280,B,True,"{""B"": 65}",344
4255,65,254598,254663,275604,275668,B,True,"{""B"": 65}",315
4256,37,254663,254700,828391,828427,C,True,"{""C"": 37}",156
4257,39,254700,254739,265773,265811,B,True,"{""B"": 39}",60
4258,65,254739,254804,833800,833864,C,True,"{""C"": 65}",237
4259,65,254804,254869,1190083,1190147,C,True,"{""C"": 65}",96
4260,65,254869,254934,1621840,1621904,A,True,"{""A"": 65}",163
4261,65,254934,254999,1724427,1724491,A,True,"{""A"": 65}",60
4262,65,254999,255064,1230974,1231038,A,True,"{""A"": 65}",309
4263,40,255064,255104,1006304,1006343,C,True,"{""C"": 40}",119
4264,65,255104,255169,59330,59394,B,True,"{""B"": 65}",239
4265,65,255169,255234,976739,976803,C,True,"{""C"": 65}",87
4266,65,255234,255299,1156318,1156382,C,True,"{""C"": 65}",156
4267,36,255299,255335,191463,191498,B,True,"{""B"": 36}",181
4268,65,255335,255400,1163194,1163258,C,True,"{""C"": 65}",110
4269,65,255400,255465,987003,987067,C,True,"{""C"": 65}",161
4270,39,255465,255504,1642572,1642610,A,True,"{""A"": 39}",249
4271,65,255504,255569,1172391,1172455,C,True,"{""C"": 65}",76
4272,65,255569,255634,854172,854236,C,True,"{""C"": 65}",219
4273,65,255634,255699,282497,282561,B,True,"{""B"": 65}",342
4274,65,255699,255764,333090,333154,B,True,"{""B"": 65}",218
4275,65,255764,255829,554337,554401,B,True,"{""B"": 65}",177
4276,65,255829,255894,1776495,1776559,A,True,"{""A"": 65}",265
4277,65,255894,255959,1553250,1553314,A,True,"{""A"": 65}",381
4278,38,255959,255997,1385469,1385506,A,True,"{""A"": 38}",16
4279,65,255997,256062,1725220,1725284,A,True,"{""A"": 65}",159
4280,65,256062,256127,806486,806550,C,True,"{""C"": 65}",337
4281,65,256127,256192,1228881,1228945,A,True,"{""A"": 65}",252
4282,65,256192,256257,283238,283302,B,True,"{""B"": 65}",130
4283,65,256257,256322,129040,129104,B,True,"{""B"": 65}",170
4284,65,256322,256387,172379,172443,B,True,"{""B"": 65}",243
4285,48,256387,256435,184608,184655,B,True,"{""B"": 48}",162
4286,65,256435,256500,1564728,1564792,A,True,"{""A"": 65}",206
4287,65,256500,256565,1269285,1269349,A,True,"{""A"": 65}",364
4288,65,256565,256630,1568373,1568437,A,True,"{""A"": 65}",12
4289,65,256630,256695,185654,185718,B,True,"{""B"": 65}",156
4290,48,256695,256743,1276731,1276778,A,True,"{""A"": 48}",309
4291,65,256743,256808,903725,903789,C,True,"{""C"": 65}",8
4292,65,256808,256873,895259,895323,C,True,"{""C"": 65}",134
4293,65,256873,256938,387523,387587,B,True,"{""B"": 65}",353
4294,65,256938,257003,475897,475961,B,True,"{""B"": 65}",275
4295,65,257003,257068,1265862,1265926,A,True,"{""A"": 65}",328
4296,65,257068,257133,930285,930349,C,True,"{""C"": 65}",193
4297,65,257133,257198,189375,189439,B,True,"{""B"": 65}",159
4298,65,257198,257263,813024,813088,C,True,"{""C"": 65}",12
4299,65,257263,257328,1021795,1021859,C,True,"{""C"": 65}",271
4300,65,257328,257393,266676,266740,B,True,"{""B"": 65}",386
4301,65,257393,257458,931298,931362,C,True,"{""C"": 65}",127
4302,65,257458,257523,1595469,1595533,A,True,"{""A"": 65}",198
4303,43,257523,257566,409025,409067,B,True,"{""B"": 43}",217
4304,65,257566,257631,1593617,1593681,A,True,"{""A"": 65}",117
4305,65,257631,257696,1643671,1643735,A,True,"{""A"": 65}",36
4306,65,257696,257761,175816,175880,B,True,"{""B"": 65}",331
4307,65,257761,257826,73456,73520,B,True,"{""B"": 65}",81
4308,65,257826,257891,116347,116411,B,True,"{""B"": 65}",81
4309,39,257891,257930,1563566,1563604,A,True,"{""A"": 39}",166
4310,65,257930,257995,1493069,1493133,A,True,"{""A"": 65}",87
4311,65,257995,258060,1356951,1357015,A,True,"{""A"": 65}",307
4312,65,258060,258125,949288,949352,C,True,"{""C"": 65}",94
4313,65,258125,258190,856420,856484,C,True,"{""C"": 65}",327
4314,65,258190,258255,834436,834500,C,True,"{""C"": 65}",293
4315,65,258255,258320,1186322,1186386,C,True,"{""C"": 65}",174
4316,65,258320,258385,180651,180715,B,True,"{""B"": 65}",200
4317,65,258385,258450,1672407,1672471,A,True,"{""A"": 65}",24
4318,65,258450,258515,1499344,1499408,A,True,"{""A"": 65}",318
4319,65,258515,258580,1635592,1635656,A,True,"{""A"": 65}",296
4320,41,258580,258621,1661155,1661195,A,True,"{""A"": 41}",253
4321,65,258621,258686,1161877,1161941,C,True,"{""C"": 65}",289
4322,34,258686,258720,901216,901249,C,True,"{""C"": 34}",211
4323,65,258720,258785,177108,177172,B,True,"{""B"": 65}",238
4324,65,258785,258850,581021,581085,B,True,"{""B"": 65}",222
4325,65,258850,258915,1772196,1772260,A,True,"{""A"": 65}",342
4326,65,258915,258980,1612596,1612660,A,True,"{""A"": 65}",361
4327,65,258980,259045,1004336,1004400,C,True,"{""C"": 65}",19
4328,65,259045,259110,1611750,1611814,A,True,"{""A"": 65}",101
4329,65,259110,259175,1580292,1580356,A,True,"{""A"": 65}",101
4330,65,259175,259240,1567775,1567839,A,True,"{""A"": 65}",178
4331,43,259240,259283,984498,984540,C,True,"{""C"": 43}",194
4332,65,259283,259348,301303,301367,B,True,"{""B"": 65}",202
4333,65,259348,259413,247173,247237,B,True,"{""B"": 65}",98
4334,65,259413,259478,23611,23675,B,True,"{""B"": 65}",238
4335,65,259478,259543,741576,741640,C,True,"{""C"": 65}",345
4336,65,259543,259608,87535,87599,B,True,"{""B"": 65}",99
4337,65,259608,259673,1094475,1094539,C,True,"{""C"": 65}",293
4338,65,259673,259738,88998,89062,B,True,"{""B"": 65}",352
4339,65,259738,259803,603441,603505,C,True,"{""C"": 65}",194
4340,65,259803,259868,1151365,1151429,C,True,"{""C"": 65}",188
4341,65,259868,259933,1518327,1518391,A,True,"{""A"": 65}",358
4342,65,259933,259998,863679,863743,C,True,"{""C"": 65}",346
4343,65,259998,260063,1644300,1644364,A,True,"{""A"": 65}",331
4344,37,260063,260100,1628471,1628507,A,True,"{""A"": 37}",333
4345,65,260100,260165,593278,593342,B,True,"{""B"": 65}",99
4346,65,260165,260230,1469138,1469202,A,True,"{""A"": 65}",359
4347,65,260230,260295,1694154,1694218,A,True,"{""A"": 65}",378
4348,65,260295,260360,1033530,1033594,C,True,"{""C"": 65}",187
4349,65,260360,260425,1651748,1651812,A,True,"{""A"": 65}",354
4350,65,260425,260490,1702494,1702558,A,True,"{""A"": 65}",73
4351,47,260490,260537,1172391,1172437,C,True,"{""C"": 47}",211
4352,65,260537,260602,176882,176946,B,True,"{""B"": 65}",235
4353,65,260602,260667,555372,555436,B,True,"{""B"": 65}",259
4354,65,260667,260732,1033355,1033419,C,True,"{""C"": 65}",379
4355,65,260732,260797,1282753,1282817,A,True,"{""A"": 65}",163
4356,65,260797,260862,459021,459085,B,True,"{""B"": 65}",99
4357,46,260862,260908,57371,57416,B,True,"{""B"": 46}",111
4358,65,260908,260973,1717266,1717330,A,True,"{""A"": 65}",187
4359,65,260973,261038,1269275,1269339,A,True,"{""A"": 65}",276
4360,65,261038,261103,456376,456440,B,True,"{""B"": 65}",349
4361,41,261103,261144,1535525,1535565,A,True,"{""A"": 41}",73
4362,65,261144,261209,544304,544368,B,True,"{""B"": 65}",251
4363,65,261209,261274,1589645,1589709,A,True,"{""A"": 65}",244
4364,41,261274,261315,160011,160051,B,True,"{""B"": 41}",76
4365,43,261315,261358,1095982,1096024,C,True,"{""C"": 43}",241
4366,65,261358,261423,947526,947590,C,True,"{""C"": 65}",162
4367,65,261423,261488,1297009,1297073,A,True,"{""A"": 65}",368
4368,65,261488,261553,266178,266242,B,True,"{""B"": 65}",170
4369,65,261553,261618,840922,840986,C,True,"{""C"": 65}",265
4370,65,261618,261683,275826,275890,B,True,"{""B"": 65}",229
4371,65,261683,261748,276209,276273,B,True,"{""B"": 65}",273
4372,65,261748,261813,401715,401779,B,True,"{""B"": 65}",204
4373,65,261813,261878,1262745,1262809,A,True,"{""A"": 65}",111
4374,65,261878,261943,47314,47378,B,True,"{""B"": 65}",114
4375,46,261943,261989,1748287,1748332,A,True,"{""A"": 46}",195
4376,65,261989,262054,302730,302794,B,True,"{""B"": 65}",279
4377,65,262054,262119,91368,91432,B,True,"{""B"": 65}",98
4378,47,262119,262166,1032611,1032657,C,True,"{""C"": 47}",246
4379,65,262166,262231,1703872,1703936,A,True,"{""A"": 65}",233
4380,65,262231,262296,1466638,1466702,A,True,"{""A"": 65}",139
4381,65,262296,262361,859540,859604,C,True,"{""C"": 65}",233
4382,65,262361,262426,392970,393034,B,True,"{""B"": 65}",227
4383,65,262426,262491,549017,549081,B,True,"{""B"": 65}",73
4384,65,262491,262556,1250117,1250181,A,True,"{""A"": 65}",210
4385,38,262556,262594,492117,492154,B,True,"{""B"": 38}",368
4386,65,262594,262659,1515967,1516031,A,True,"{""A"": 65}",229
4387,65,262659,262724,1456199,1456263,A,True,"{""A"": 65}",235
4388,65,262724,262789,1424399,1424463,A,True,"{""A"": 65}",243
4389,65,262789,262854,181387,181451,B,True,"{""B"": 65}",111
4390,49,262854,262903,1286729,1286777,A,True,"{""A"": 49}",98
4391,65,262903,262968,34247,34311,B,True,"{""B"": 65}",378
4392,65,262968,263033,1571842,1571906,A,True,"{""A"": 65}",169
4393,65,263033,263098,1424522,1424586,A,True,"{""A"": 65}",238
4394,65,263098,263163,969319,969383,C,True,"{""C"": 65}",360
4395,65,263163,263228,1495020,1495084,A,True,"{""A"": 65}",181
4396,65,263228,263293,820193,820257,C,True,"{""C"": 65}",260
4397,65,263293,263358,364293,364357,B,True,"{""B"": 65}",73
4398,65,263358,263423,63525,63589,B,True,"{""B"": 65}",116
4399,65,263423,263488,774033,774097,C,True,"{""C"": 65}",350
4400,65,263488,263553,1662107,1662171,A,True,"{""A"": 65}",163
4401,65,263553,263618,1149893,1149957,C,True,"{""C"": 65}",229
4402,65,263618,263683,1671351,1671415,A,True,"{""A"": 65}",81
4403,48,263683,263731,31951,31998,B,True,"{""B"": 48}",231
4404,65,263731,263796,1117919,1117983,C,True,"{""C"": 65}",48
4405,34,263796,263830,4549,4582,B,True,"{""B"": 34}",110
4406,65,263830,263895,25141,25205,B,True,"{""B"": 65}",378
4407,65,263895,263960,1012509,1012573,C,True,"{""C"": 65}",331
4408,65,263960,264025,1666038,1666102,A,True,"{""A"": 65}",386
4409,65,264025,264090,1276010,1276074,A,True,"{""A"": 65}",195
4410,65,264090,264155,1747794,1747858,A,True,"{""A"": 65}",333
4411,65,264155,264220,147030,147094,B,True,"{""B"": 65}",187
4412,65,264220,264285,1448114,1448178,A,True,"{""A"": 65}",386
4413,65,264285,264350,1530988,1531052,A,True,"{""A"": 65}",146
4414,65,264350,264415,612781,612845,C,True,"{""C"": 65}",114
4415,65,264415,264480,1006080,1006144,C,True,"{""C"": 65}",81
4416,65,264480,264545,164599,164663,B,True,"{""B"": 65}",84
4417,65,264545,264610,1459450,1459514,A,True,"{""A"": 65}",266
4418,65,264610,264675,1688743,1688807,A,True,"{""A"": 65}",241
4419,65,264675,264740,1582391,1582455,A,True,"{""A"": 65}",358
4420,65,264740,264805,1740348,1740412,A,True,"{""A"": 65}",82
4421,65,264805,264870,1750285,1750349,A,True,"{""A"": 65}",247
4422,65,264870,264935,333255,333319,B,True,"{""B"": 65}",207
4423,65,264935,265000,227603,227667,B,True,"{""B"": 65}",169
4424,65,265000,265065,1642618,1642682,A,True,"{""A"": 65}",170
4425,65,265065,265130,1236462,1236526,A,True,"{""A"": 65}",221
4426,65,265130,265195,1720757,1720821,A,True,"{""A"": 65}",241
4427,65,265195,265260,1228882,1228946,A,True,"{""A"": 65}",242
4428,65,265260,265325,621630,621694,C,True,"{""C"": 65}",315
4429,47,265325,265372,1117252,1117298,C,True,"{""C"": 47}",169
4430,35,265372,265407,1686392,1686426,A,True,"{""A"": 35}",245
4431,65,265407,265472,1193658,1193722,A,True,"{""A"": 65}",254
4432,49,265472,265521,18636,18684,B,True,"{""B"": 49}",254
4433,65,265521,265586,1512098,1512162,A,True,"{""A"": 65}",252
4434,65,265586,265651,1644513,1644577,A,True,"{""A"": 65}",204
4435,65,265651,265716,612946,613010,C,True,"{""C"": 65}",333
4436,65,265716,265781,905342,905406,C,True,"{""C"": 65}",247
4437,47,265781,265828,1154752,1154798,C,True,"{""C"": 47}",333
4438,65,265828,265893,587111,587175,B,True,"{""B"": 65}",181
4439,65,265893,265958,45753,45817,B,True,"{""B"": 65}",187
4440,65,265958,266023,129048,129112,B,True,"{""B"": 65}",269
4441,65,266023,266088,521247,521311,B,True,"{""B"": 65}",163
4442,65,266088,266153,1515867,1515931,A,True,"{""A"": 65}",333
4443,46,266153,266199,1264697,1264742,A,True,"{""A"": 46}",362
